player_id,player_name,season,overall_pick,organization,organization_type,height_wo_shoes,weight,wingspan,bmi,total_pts,total_games_with_points,pts_per_game,total_assists,total_games_with_assists,assists_per_game,total_rebounds,total_games_with_rebounds,rebounds_per_game
203994,Jusuf Nurkic,2014,16,KK Cedevita (Croatia),Other Team/Club,,,,,5802.0,463.0,12.531317494600431,1059.0,390.0,2.7153846153846155,4106.0,471.0,8.717622080679405
203923,James Young,2014,17,Kentucky,College/University,77.25,213.3,84.0,25.12749552266943,299.0,63.0,4.746031746031746,39.0,26.0,1.5,131.0,63.0,2.0793650793650795
203898,Tyler Ennis,2014,18,Syracuse,College/University,73.0,181.5,79.25,23.94342278100957,770.0,128.0,6.015625,361.0,134.0,2.6940298507462686,259.0,122.0,2.122950819672131
203914,Gary Harris,2014,19,Michigan State,College/University,74.5,204.8,78.75,25.94016485743885,5772.0,486.0,11.876543209876543,979.0,405.0,2.417283950617284,1254.0,447.0,2.8053691275167787
203998,Bruno Caboclo,2014,20,Esporte Clube Pinheiros (Brazil),Other Team/Club,,,,,468.0,73.0,6.410958904109589,70.0,43.0,1.627906976744186,275.0,91.0,3.021978021978022
203956,Mitch McGary,2014,21,Michigan,College/University,,,,,255.0,35.0,7.285714285714286,24.0,17.0,1.411764705882353,196.0,40.0,4.9
203919,Jordan Adams,2014,22,California-Los Angeles,College/University,75.5,208.8,82.0,25.750870575851934,147.0,26.0,5.653846153846154,26.0,17.0,1.5294117647058822,46.0,22.0,2.090909090909091
203918,Rodney Hood,2014,23,Duke,College/University,79.25,208.2,80.5,23.304377593567455,4596.0,414.0,11.101449275362318,731.0,350.0,2.0885714285714285,1161.0,401.0,2.8952618453865338
203894,Shabazz Napier,2014,24,Connecticut,College/University,71.0,175.2,75.25,24.432771275540567,2493.0,277.0,9.0,821.0,262.0,3.133587786259542,669.0,266.0,2.5150375939849625
203991,Clint Capela,2014,25,Elan Chalon (France),Other Team/Club,,,,,6936.0,574.0,12.08362369337979,565.0,338.0,1.6715976331360947,6047.0,582.0,10.390034364261169
203798,PJ Hairston,2014,26,Texas Legends (D-League),Other Team/Club,76.25,228.8,81.0,27.665062080086,749.0,103.0,7.271844660194175,67.0,54.0,1.2407407407407407,283.0,95.0,2.9789473684210526
203992,Bogdan Bogdanovic,2014,27,KK Partizan (Serbia),Other Team/Club,,,,,5143.0,361.0,14.246537396121884,1191.0,346.0,3.4421965317919074,1243.0,351.0,3.5413105413105415
203912,C.J. Wilcox,2014,28,Washington,College/University,75.5,201.0,81.75,24.788912766983906,165.0,35.0,4.714285714285714,31.0,26.0,1.1923076923076923,43.0,30.0,1.4333333333333333
203962,Josh Huestis,2014,29,Stanford,College/University,,,,,230.0,55.0,4.181818181818182,24.0,22.0,1.0909090909090908,219.0,73.0,3.0
203937,Kyle Anderson,2014,30,California-Los Angeles,College/University,79.5,230.1,86.75,25.5939717574463,4147.0,522.0,7.944444444444445,1514.0,485.0,3.1216494845360825,2647.0,561.0,4.718360071301248
1626157,Karl-Anthony Towns,2015,1,Kentucky,College/University,,,,,11397.0,506.0,22.523715415019762,1587.0,468.0,3.391025641025641,5557.0,506.0,10.982213438735178
1626156,D'Angelo Russell,2015,2,Ohio State,College/University,75.25,193.4,81.75,24.010366331497448,8671.0,495.0,17.517171717171717,2765.0,488.0,5.665983606557377,1705.0,473.0,3.604651162790698
1626143,Jahlil Okafor,2015,3,Duke,College/University,,,,,2551.0,229.0,11.139737991266376,228.0,146.0,1.5616438356164384,1164.0,230.0,5.060869565217391
204001,Kristaps Porzingis,2015,4,CB Sevilla (Spain),Other Team/Club,,,,,7536.0,392.0,19.224489795918366,688.0,309.0,2.226537216828479,3056.0,392.0,7.795918367346939
1626209,Mario Hezonja,2015,5,FC Barcelona Basquet (Spain),Other Team/Club,,,,,2249.0,286.0,7.863636363636363,403.0,212.0,1.900943396226415,1020.0,284.0,3.591549295774648
1626161,Willie Cauley-Stein,2015,6,Kentucky,College/University,83.25,242.4,87.0,24.58778778778779,3446.0,372.0,9.263440860215054,547.0,257.0,2.1284046692607004,2337.0,390.0,5.992307692307692
1626144,Emmanuel Mudiay,2015,7,Guangdong Southern Tigers (China),Other Team/Club,,,,,3133.0,277.0,11.310469314079423,1101.0,269.0,4.092936802973978,842.0,262.0,3.213740458015267
1626169,Stanley Johnson,2015,8,Arizona,College/University,77.0,241.8,83.5,28.670163602631135,2765.0,360.0,7.680555555555555,636.0,310.0,2.0516129032258066,1343.0,387.0,3.4702842377260983
1626163,Frank Kaminsky,2015,9,Wisconsin,College/University,83.75,231.2,83.0,23.172533749164625,3610.0,373.0,9.67828418230563,663.0,311.0,2.1318327974276525,1625.0,389.0,4.177377892030848
1626159,Justise Winslow,2015,10,Duke,College/University,76.5,221.8,82.25,26.643666965696955,2814.0,327.0,8.605504587155963,899.0,293.0,3.068259385665529,1794.0,337.0,5.3234421364985165
1626167,Myles Turner,2015,11,Texas,College/University,81.75,238.6,88.0,25.098643024810855,6411.0,483.0,13.273291925465838,589.0,333.0,1.7687687687687688,3256.0,485.0,6.71340206185567
1626168,Trey Lyles,2015,12,Kentucky,College/University,81.0,241.2,85.5,25.844170096021948,3830.0,433.0,8.84526558891455,523.0,308.0,1.698051948051948,2172.0,467.0,4.650963597430406
1626164,Devin Booker,2015,13,Kentucky,College/University,76.5,205.8,80.25,24.72167115212098,13012.0,543.0,23.96316758747698,2568.0,515.0,4.9864077669902915,2220.0,520.0,4.269230769230769
1626166,Cameron Payne,2015,14,Murray State,College/University,72.75,182.8,79.25,24.280941415429673,2767.0,314.0,8.812101910828025,1165.0,308.0,3.7824675324675323,784.0,301.0,2.604651162790698
1626162,Kelly Oubre Jr.,2015,15,Kansas,College/University,77.75,202.8,86.25,23.584272288334486,6631.0,497.0,13.3420523138833,538.0,311.0,1.729903536977492,2287.0,499.0,4.58316633266533
1626179,Terry Rozier,2015,16,Louisville,College/University,72.5,190.2,80.25,25.438401902497027,7503.0,533.0,14.076923076923077,1911.0,515.0,3.7106796116504857,2200.0,539.0,4.081632653061225
1626173,Rashad Vaughn,2015,17,Nevada-Las Vegas,College/University,75.75,198.6,79.0,24.331523053295427,511.0,84.0,6.083333333333333,87.0,58.0,1.5,168.0,84.0,2.0
1626155,Sam Dekker,2015,18,Wisconsin,College/University,79.75,218.6,83.5,24.162624188048465,1139.0,175.0,6.508571428571429,165.0,102.0,1.6176470588235294,611.0,187.0,3.267379679144385
1626170,Jerian Grant,2015,19,Notre Dame,College/University,75.25,198.0,79.5,24.58145053586605,1761.0,245.0,7.187755102040816,849.0,241.0,3.5228215767634854,559.0,223.0,2.506726457399103
1626153,Delon Wright,2015,20,Utah,College/University,76.25,181.4,79.5,21.933751142166084,3221.0,410.0,7.85609756097561,1375.0,412.0,3.337378640776699,1420.0,406.0,3.497536945812808
1626147,Justin Anderson,2015,21,Virginia,College/University,77.25,230.6,83.75,27.16549680041055,1324.0,190.0,6.968421052631579,195.0,108.0,1.8055555555555556,646.0,194.0,3.329896907216495
1626171,Bobby Portis,2015,22,Arkansas,College/University,81.5,246.2,86.0,26.05722458504272,6130.0,527.0,11.631878557874764,662.0,356.0,1.8595505617977528,3868.0,538.0,7.189591078066915
1626178,Rondae Hollis-Jefferson,2015,23,Arizona,College/University,77.5,210.8,86.0,24.673032258064516,2667.0,280.0,9.525,542.0,242.0,2.239669421487603,1591.0,296.0,5.375
1626145,Tyus Jones,2015,24,Duke,College/University,72.5,184.6,77.0,24.68942687277051,3601.0,471.0,7.645435244161359,2078.0,505.0,4.114851485148515,1035.0,423.0,2.4468085106382977
1626185,Jarell Martin,2015,25,Louisiana State,College/University,80.0,238.6,81.0,26.20871875,984.0,145.0,6.786206896551724,116.0,74.0,1.5675675675675675,618.0,159.0,3.8867924528301887
1626221,Nikola Milutinov,2015,26,KK Partizan (Serbia),Other Team/Club,,,,,,,,,,,,,
1626204,Larry Nance Jr.,2015,27,Wyoming,College/University,,,,,3654.0,449.0,8.138084632516703,855.0,357.0,2.3949579831932772,2919.0,470.0,6.2106382978723405
1626154,RJ Hunter,2015,28,Georgia State,College/University,76.5,185.0,82.5,22.22307659447221,196.0,31.0,6.32258064516129,44.0,27.0,1.6296296296296295,65.0,33.0,1.9696969696969697
1626191,Chris McCullough,2015,29,Syracuse,College/University,80.25,199.0,87.25,21.72292582564222,219.0,48.0,4.5625,14.0,14.0,1.0,135.0,49.0,2.7551020408163267
1626172,Kevon Looney,2015,30,California-Los Angeles,College/University,80.0,222.4,87.5,24.429250000000003,2555.0,436.0,5.860091743119266,776.0,341.0,2.275659824046921,2858.0,466.0,6.133047210300429
1627732,Ben Simmons,2016,1,Louisiana State,College/University,,,,,4733.0,327.0,14.474006116207951,2443.0,329.0,7.425531914893617,2540.0,328.0,7.7439024390243905
1627742,Brandon Ingram,2016,2,Duke,College/University,,,,,7361.0,385.0,19.11948051948052,1571.0,367.0,4.2806539509536785,1991.0,384.0,5.184895833333333
1627759,Jaylen Brown,2016,3,California,College/University,77.25,222.8,83.75,26.246629172296057,9909.0,540.0,18.35,1247.0,445.0,2.802247191011236,2910.0,541.0,5.378927911275416
1627733,Dragan Bender,2016,4,Maccabi Tel Aviv B.C. (Israel),Other Team/Club,,,,,1000.0,140.0,7.142857142857143,236.0,115.0,2.0521739130434784,715.0,167.0,4.281437125748503
1627739,Kris Dunn,2016,5,Providence,College/University,75.0,,81.5,,2129.0,231.0,9.216450216450216,1098.0,241.0,4.556016597510373,887.0,242.0,3.665289256198347
1627741,Buddy Hield,2016,6,Oklahoma,College/University,75.75,212.4,81.25,26.02223311440055,8097.0,508.0,15.938976377952756,1307.0,449.0,2.910913140311804,2230.0,502.0,4.442231075697211
1627750,Jamal Murray,2016,7,Kentucky,College/University,,,,,7631.0,429.0,17.78787878787879,1896.0,411.0,4.613138686131387,1676.0,419.0,4.0
1627737,Marquese Chriss,2016,8,Washington,College/University,80.75,233.0,84.25,25.120378801675468,2240.0,274.0,8.175182481751825,289.0,167.0,1.7305389221556886,1381.0,281.0,4.914590747330961
1627751,Jakob Poeltl,2016,9,Utah,College/University,84.25,239.0,86.75,23.67082566545448,3681.0,442.0,8.328054298642535,779.0,334.0,2.3323353293413174,3034.0,464.0,6.538793103448276
1627748,Thon Maker,2016,10,,,83.75,216.0,87.0,21.649079973267987,1260.0,221.0,5.701357466063349,172.0,115.0,1.4956521739130435,743.0,229.0,3.2445414847161573
1627734,Domantas Sabonis,2016,11,Gonzaga,College/University,,,,,7292.0,481.0,15.16008316008316,2004.0,437.0,4.585812356979405,4653.0,481.0,9.673596673596673
1627752,Taurean Prince,2016,12,Baylor,College/University,78.5,220.2,83.5,25.12079191853625,4349.0,401.0,10.845386533665835,714.0,320.0,2.23125,1559.0,386.0,4.038860103626943
1627834,Georgios Papagiannis,2016,13,Panathinaikos B.C. (Greece),Other Team/Club,,,,,182.0,29.0,6.275862068965517,32.0,15.0,2.1333333333333333,132.0,35.0,3.7714285714285714
1627756,Denzel Valentine,2016,14,Michigan State,College/University,76.0,210.4,82.75,25.60789473684211,1690.0,203.0,8.32512315270936,433.0,176.0,2.460227272727273,789.0,205.0,3.848780487804878
1627823,Juancho Hernangomez,2016,15,Movistar Estudiantes,Other Team/Club,,,,,1720.0,247.0,6.963562753036437,225.0,155.0,1.4516129032258065,1141.0,289.0,3.9480968858131487
1627824,Guerschon Yabusele,2016,16,SPO Rouen Basket,Other Team/Club,,,,,185.0,48.0,3.8541666666666665,37.0,27.0,1.3703703703703705,123.0,52.0,2.3653846153846154
1627735,Wade Baldwin IV,2016,17,Vanderbilt,College/University,74.5,201.8,83.25,25.560181973784964,207.0,42.0,4.928571428571429,94.0,37.0,2.5405405405405403,87.0,39.0,2.230769230769231
1627740,Henry Ellenson,2016,18,Marquette,College/University,82.0,242.0,86.25,25.301308744794763,394.0,55.0,7.163636363636364,52.0,32.0,1.625,221.0,66.0,3.3484848484848486
1627736,Malik Beasley,2016,19,Florida State,College/University,75.5,189.8,79.0,23.40764001578878,4427.0,381.0,11.619422572178477,526.0,276.0,1.9057971014492754,1132.0,351.0,3.225071225071225
1627747,Caris LeVert,2016,20,Michigan,College/University,77.75,191.0,82.0,22.212011869190764,5350.0,369.0,14.498644986449865,1443.0,356.0,4.053370786516854,1414.0,358.0,3.9497206703910615
1627761,DeAndre' Bembry,2016,21,Saint Joseph's,College/University,76.25,206.6,81.25,24.980777210427302,1687.0,235.0,7.178723404255319,520.0,216.0,2.4074074074074074,916.0,250.0,3.664
1627781,Malachi Richardson,2016,22,Syracuse,College/University,76.75,199.6,84.0,23.820950885420533,220.0,48.0,4.583333333333333,30.0,23.0,1.3043478260869565,79.0,41.0,1.9268292682926829
1627790,Ante Zizic,2016,23,KK Cibona (Croatia),Other Team/Club,,,,,658.0,91.0,7.230769230769231,64.0,43.0,1.4883720930232558,445.0,97.0,4.587628865979381
1627789,Timothe Luwawu-Cabarrot,2016,24,KK Mega Vizura,Other Team/Club,,,,,1937.0,257.0,7.536964980544747,313.0,181.0,1.729281767955801,667.0,249.0,2.678714859437751
1627744,Brice Johnson,2016,25,North Carolina,College/University,81.0,208.6,84.5,22.351135497637554,70.0,18.0,3.888888888888889,5.0,4.0,1.25,57.0,20.0,2.85
1627788,Furkan Korkmaz,2016,26,Anadolu Efes S.K. (Turkey),Other Team/Club,,,,,2170.0,256.0,8.4765625,352.0,177.0,1.9887005649717515,606.0,232.0,2.6120689655172415
1627783,Pascal Siakam,2016,27,New Mexico State,College/University,80.25,226.6,87.25,24.735753729098125,8138.0,478.0,17.02510460251046,1669.0,430.0,3.8813953488372093,3159.0,487.0,6.486652977412731
1627746,Skal Labissiere,2016,28,Kentucky,College/University,82.5,215.8,86.5,22.28942516069789,1051.0,120.0,8.758333333333333,144.0,84.0,1.7142857142857142,639.0,130.0,4.915384615384616
1627749,Dejounte Murray,2016,29,Washington,College/University,,,,,5365.0,367.0,14.618528610354224,1896.0,359.0,5.281337047353761,2252.0,365.0,6.16986301369863
1627745,Damian Jones,2016,30,Vanderbilt,College/University,82.25,243.6,87.75,25.314001164069065,1215.0,190.0,6.394736842105263,179.0,111.0,1.6126126126126126,815.0,220.0,3.7045454545454546
1628365,Markelle Fultz,2017,1,Washington,College/University,77.75,,82.5,,2247.0,187.0,12.016042780748663,939.0,186.0,5.048387096774194,642.0,184.0,3.489130434782609
1628366,Lonzo Ball,2017,2,California-Los Angeles,College/University,,,,,2791.0,232.0,12.030172413793103,1464.0,235.0,6.229787234042553,1352.0,232.0,5.827586206896552
1628369,Jayson Tatum,2017,3,Duke,College/University,,,,,11266.0,505.0,22.30891089108911,1797.0,463.0,3.8812095032397407,3576.0,506.0,7.067193675889328
1628367,Josh Jackson,2017,4,Kansas,College/University,,,,,3158.0,267.0,11.827715355805243,510.0,217.0,2.3502304147465436,1121.0,265.0,4.230188679245283
1628368,De'Aaron Fox,2017,5,Kentucky,College/University,74.0,169.6,78.5,21.772972972972973,7686.0,380.0,20.226315789473684,2336.0,379.0,6.163588390501319,1413.0,368.0,3.839673913043478
1628371,Jonathan Isaac,2017,6,Florida State,College/University,,,,,1343.0,146.0,9.198630136986301,152.0,90.0,1.6888888888888889,808.0,151.0,5.3509933774834435
1628374,Lauri Markkanen,2017,7,Arizona,College/University,,,,,5883.0,341.0,17.252199413489738,466.0,252.0,1.8492063492063493,2420.0,342.0,7.076023391812866
1628373,Frank Ntilikina,2017,8,SIG Strasbourg (France),Other Team/Club,,,,,1496.0,233.0,6.420600858369099,640.0,231.0,2.7705627705627704,536.0,224.0,2.392857142857143
1628372,Dennis Smith Jr.,2017,9,North Carolina State,College/University,,,,,2705.0,251.0,10.776892430278885,1141.0,249.0,4.582329317269076,768.0,236.0,3.2542372881355934
1628380,Zach Collins,2017,10,Gonzaga,College/University,82.25,232.2,85.0,24.129355789395888,1801.0,224.0,8.040178571428571,369.0,171.0,2.1578947368421053,1151.0,236.0,4.877118644067797
1628370,Malik Monk,2017,11,Kentucky,College/University,,,,,4114.0,342.0,12.029239766081872,889.0,311.0,2.8585209003215435,904.0,306.0,2.954248366013072
1628379,Luke Kennard,2017,12,Duke,College/University,76.5,196.2,77.25,23.568473663975396,3505.0,339.0,10.339233038348082,665.0,281.0,2.3665480427046264,1010.0,323.0,3.126934984520124
1628378,Donovan Mitchell,2017,13,Louisville,College/University,73.25,211.4,82.0,27.69778564689164,10524.0,423.0,24.879432624113477,1906.0,415.0,4.5927710843373495,1757.0,413.0,4.254237288135593
1628389,Bam Adebayo,2017,14,Kentucky,College/University,80.75,242.6,86.75,26.155381533418318,6626.0,444.0,14.923423423423424,1521.0,390.0,3.9,3772.0,446.0,8.457399103139014
1628382,Justin Jackson,2017,15,North Carolina,College/University,79.0,200.8,83.0,22.618554718795064,1518.0,209.0,7.2631578947368425,261.0,143.0,1.8251748251748252,598.0,215.0,2.781395348837209
1628383,Justin Patton,2017,16,Creighton,College/University,82.0,229.0,87.0,23.94214753123141,84.0,17.0,4.9411764705882355,19.0,11.0,1.7272727272727273,59.0,16.0,3.6875
1628391,D.J. Wilson,2017,17,Michigan,College/University,80.75,234.4,87.0,25.271316700054637,655.0,102.0,6.421568627450981,116.0,69.0,1.681159420289855,466.0,123.0,3.7886178861788617
1628388,T.J. Leaf,2017,18,California-Los Angeles,College/University,80.75,222.2,83.0,23.956000728464762,506.0,93.0,5.440860215053763,41.0,34.0,1.2058823529411764,282.0,117.0,2.41025641025641
1628381,John Collins,2017,19,Wake Forest,College/University,80.25,225.2,83.25,24.58292912529964,5814.0,376.0,15.462765957446809,548.0,273.0,2.0073260073260073,2988.0,375.0,7.968
1628385,Harry Giles III,2017,20,Duke,College/University,81.25,232.0,87.25,24.705666272189347,806.0,114.0,7.0701754385964914,164.0,88.0,1.8636363636363635,554.0,122.0,4.540983606557377
1628390,Terrance Ferguson,2017,21,Adelaide 36ers (Australia),Other Team/Club,77.5,184.4,80.75,21.58305098855359,900.0,143.0,6.293706293706293,141.0,88.0,1.6022727272727273,268.0,130.0,2.0615384615384613
1628386,Jarrett Allen,2017,22,Texas,College/University,81.0,233.6,89.25,25.029843011736013,4595.0,388.0,11.842783505154639,570.0,276.0,2.0652173913043477,3493.0,393.0,8.888040712468193
1628384,O.G. Anunoby,2017,23,Indiana,College/University,78.25,232.4,86.25,26.682268880972554,4308.0,358.0,12.033519553072626,556.0,272.0,2.0441176470588234,1588.0,352.0,4.511363636363637
1628399,Tyler Lydon,2017,24,Syracuse,College/University,80.25,215.0,84.0,23.469492726196368,26.0,9.0,2.888888888888889,9.0,8.0,1.125,21.0,15.0,1.4
1628394,Anzejs Pasecniks,2017,25,CB Gran Canaria (Spain),Other Team/Club,,,,,140.0,20.0,7.0,18.0,12.0,1.5,98.0,21.0,4.666666666666667
1628403,Caleb Swanigan,2017,26,Purdue,College/University,79.5,246.6,87.5,27.429263082947667,189.0,46.0,4.108695652173913,52.0,35.0,1.4857142857142858,232.0,57.0,4.0701754385964914
1628403,Caleb Swanigan,2017,26,Purdue,College/University,79.5,245.6,87.0,27.318033305644555,189.0,46.0,4.108695652173913,52.0,35.0,1.4857142857142858,232.0,57.0,4.0701754385964914
1628398,Kyle Kuzma,2017,27,Utah,College/University,80.0,222.6,84.25,24.45121875,6650.0,415.0,16.02409638554217,977.0,351.0,2.7834757834757835,2506.0,409.0,6.127139364303178
1628396,Tony Bradley,2017,28,North Carolina,College/University,81.25,248.8,89.0,26.494697278106507,780.0,139.0,5.611510791366906,88.0,68.0,1.2941176470588236,703.0,158.0,4.449367088607595
1628401,Derrick White,2017,29,Colorado,College/University,75.25,189.8,79.5,23.56343086720897,4377.0,361.0,12.124653739612189,1371.0,350.0,3.9171428571428573,1228.0,353.0,3.4787535410764874
1628404,Josh Hart,2017,30,Villanova,College/University,76.0,203.6,80.5,24.780263157894733,3521.0,338.0,10.41715976331361,855.0,300.0,2.85,2236.0,350.0,6.388571428571429
1628404,Josh Hart,2017,30,Villanova,College/University,75.75,209.2,80.25,25.630184404579072,3521.0,338.0,10.41715976331361,855.0,300.0,2.85,2236.0,350.0,6.388571428571429
1629028,Deandre Ayton,2018,1,Arizona,College/University,,,,,5380.0,326.0,16.503067484662576,508.0,244.0,2.081967213114754,3350.0,325.0,10.307692307692308
1628963,Marvin Bagley III,2018,2,Duke,College/University,,,,,2451.0,186.0,13.17741935483871,162.0,108.0,1.5,1324.0,187.0,7.080213903743315
1629029,Luka Doncic,2018,3,Real Madrid Baloncesto (Spain),Other Team/Club,,,,,9306.0,336.0,27.696428571428573,2677.0,334.0,8.01497005988024,2879.0,335.0,8.594029850746269
1628991,Jaren Jackson Jr.,2018,4,Michigan State,College/University,81.75,236.0,89.25,24.825145657398835,4225.0,260.0,16.25,300.0,182.0,1.6483516483516483,1454.0,259.0,5.613899613899614
1629027,Trae Young,2018,5,Oklahoma,College/University,72.5,177.8,75.0,23.779957193816887,9101.0,361.0,25.210526315789473,3331.0,361.0,9.227146814404431,1289.0,346.0,3.7254335260115607
1628964,Mo Bamba,2018,6,Texas,College/University,83.25,225.6,94.0,22.88368368368368,2035.0,242.0,8.409090909090908,238.0,151.0,1.576158940397351,1558.0,262.0,5.9465648854961835
1628976,Wendell Carter Jr.,2018,7,Duke,College/University,80.75,251.4,88.5,27.104134037515937,3091.0,242.0,12.772727272727273,523.0,214.0,2.44392523364486,2119.0,245.0,8.648979591836735
1629012,Collin Sexton,2018,8,Alabama,College/University,72.5,183.0,79.25,24.475434007134364,4749.0,252.0,18.845238095238095,810.0,240.0,3.375,713.0,234.0,3.047008547008547
1628995,Kevin Knox II,2018,9,Kentucky,College/University,79.75,212.6,83.75,23.49942315818437,2019.0,222.0,9.094594594594595,196.0,124.0,1.5806451612903225,753.0,216.0,3.486111111111111
1628969,Mikal Bridges,2018,10,Villanova,College/University,,,,,5306.0,395.0,13.432911392405064,940.0,347.0,2.7089337175792507,1603.0,388.0,4.131443298969073
1628983,Shai Gilgeous-Alexander,2018,11,Kentucky,College/University,76.5,180.0,83.5,21.62245290272972,6258.0,303.0,20.653465346534652,1356.0,296.0,4.581081081081081,1357.0,299.0,4.538461538461538
1628970,Miles Bridges,2018,12,Michigan State,College/University,77.25,220.4,81.5,25.963900671337754,3630.0,270.0,13.444444444444445,622.0,224.0,2.7767857142857144,1566.0,272.0,5.757352941176471
1629010,Jerome Robinson,2018,13,Boston College,College/University,76.0,188.4,79.25,22.93026315789474,502.0,80.0,6.275,133.0,62.0,2.1451612903225805,208.0,85.0,2.447058823529412
1629008,Michael Porter Jr.,2018,14,Missouri,College/University,81.5,211.0,84.25,22.331739997741728,3314.0,215.0,15.413953488372092,237.0,136.0,1.7426470588235294,1322.0,218.0,6.064220183486238
1628972,Troy Brown Jr.,2018,15,Oregon,College/University,77.75,208.0,82.25,24.1889972188046,1845.0,248.0,7.439516129032258,437.0,200.0,2.185,1088.0,255.0,4.266666666666667
1629015,Zhaire Smith,2018,16,Texas Tech,College/University,74.75,198.6,81.75,24.986888289840156,45.0,8.0,5.625,10.0,5.0,2.0,12.0,6.0,2.0
1628978,Donte DiVincenzo,2018,17,Villanova,College/University,75.5,200.6,78.0,24.73958159729836,2468.0,257.0,9.603112840466926,750.0,246.0,3.048780487804878,1274.0,268.0,4.753731343283582
1629022,Lonnie Walker IV,2018,18,Miami (FL),College/University,75.75,196.2,82.25,24.03748652092932,2441.0,228.0,10.706140350877194,388.0,180.0,2.1555555555555554,567.0,215.0,2.6372093023255814
1628989,Kevin Huerter,2018,19,Maryland,College/University,78.25,194.0,79.5,22.273494676887587,4292.0,349.0,12.297994269340974,1097.0,341.0,3.2170087976539588,1213.0,345.0,3.5159420289855072
1629006,Josh Okogie,2018,20,Georgia Tech,College/University,75.0,210.8,84.0,26.345315555555555,1986.0,260.0,7.638461538461539,373.0,201.0,1.855721393034826,911.0,266.0,3.424812030075188
1628960,Grayson Allen,2018,21,Duke,College/University,75.0,198.0,79.25,24.7456,2644.0,258.0,10.248062015503876,442.0,203.0,2.1773399014778323,766.0,239.0,3.205020920502092
1628990,Chandler Hutchison,2018,22,Boise State,College/University,,,,,560.0,90.0,6.222222222222222,86.0,54.0,1.5925925925925926,386.0,96.0,4.020833333333333
1628988,Aaron Holiday,2018,23,California-Los Angeles,College/University,71.75,187.0,79.5,25.53601476283553,2047.0,258.0,7.934108527131783,659.0,225.0,2.928888888888889,506.0,213.0,2.375586854460094
1629014,Anfernee Simons,2018,24,IMG Academy,High School,74.25,183.2,81.25,23.360808987745013,3353.0,248.0,13.52016129032258,670.0,214.0,3.130841121495327,593.0,210.0,2.823809523809524
1629021,Moritz Wagner,2018,25,Michigan,College/University,82.0,231.2,84.0,24.172159428911364,2033.0,217.0,9.368663594470046,291.0,162.0,1.7962962962962963,918.0,222.0,4.135135135135135
1629021,Moritz Wagner,2018,25,Michigan,College/University,82.5,241.4,84.0,24.933583103764924,2033.0,217.0,9.368663594470046,291.0,162.0,1.7962962962962963,918.0,222.0,4.135135135135135
1629013,Landry Shamet,2018,26,Wichita State,College/University,76.0,188.6,78.75,22.95460526315789,2805.0,307.0,9.136807817589576,560.0,248.0,2.2580645161290325,611.0,269.0,2.2713754646840147
1629057,Robert Williams III,2018,27,Texas A&M,College/University,,,,,1757.0,225.0,7.808888888888889,324.0,159.0,2.0377358490566038,1624.0,237.0,6.852320675105485
1628980,Jacob Evans,2018,28,Cincinnati,College/University,76.25,199.6,81.25,24.134381080354743,155.0,30.0,5.166666666666667,47.0,28.0,1.6785714285714286,61.0,31.0,1.967741935483871
1629058,Dzanan Musa,2018,29,KK Cedevita (Croatia),Other Team/Club,,,,,212.0,39.0,5.435897435897436,42.0,23.0,1.826086956521739,89.0,31.0,2.870967741935484
1629016,Omari Spellman,2018,30,Villanova,College/University,80.0,253.8,86.0,27.87834375,611.0,83.0,7.36144578313253,90.0,54.0,1.6666666666666667,401.0,89.0,4.50561797752809
1629627,Zion Williamson,2019,1,Duke,College/University,77.75,,82.5,,2701.0,108.0,25.00925925925926,375.0,100.0,3.75,743.0,107.0,6.94392523364486
1629630,Ja Morant,2019,2,Murray State,College/University,77.75,,82.5,,5588.0,250.0,22.352,1834.0,250.0,7.336,1222.0,247.0,4.947368421052632
1629628,RJ Barrett,2019,3,Duke,College/University,77.75,,82.5,,5046.0,277.0,18.216606498194945,789.0,258.0,3.058139534883721,1507.0,275.0,5.48
1629631,De'Andre Hunter,2019,4,Virginia,College/University,77.75,,82.5,,2920.0,208.0,14.038461538461538,315.0,163.0,1.9325153374233128,860.0,205.0,4.195121951219512
1629636,Darius Garland,2019,5,Vanderbilt,College/University,77.75,,82.5,,4355.0,239.0,18.221757322175733,1586.0,237.0,6.69198312236287,612.0,215.0,2.8465116279069766
1629633,Jarrett Culver,2019,6,Texas Tech,College/University,77.25,194.2,81.5,22.877447869209583,893.0,120.0,7.441666666666666,173.0,87.0,1.9885057471264367,392.0,118.0,3.3220338983050848
1629632,Coby White,2019,7,North Carolina,College/University,75.5,191.4,77.0,23.604964694530942,3075.0,237.0,12.974683544303797,800.0,225.0,3.5555555555555554,835.0,230.0,3.630434782608696
1629637,Jaxson Hayes,2019,8,Texas,College/University,82.25,218.6,87.5,22.716094640662963,1689.0,206.0,8.199029126213592,159.0,104.0,1.5288461538461537,915.0,214.0,4.275700934579439
1629060,Rui Hachimura,2019,9,Gonzaga,College/University,,,,,2783.0,217.0,12.824884792626728,281.0,148.0,1.8986486486486487,1125.0,219.0,5.136986301369863
1629629,Cam Reddish,2019,10,Duke,College/University,78.5,207.8,84.5,23.706178749645016,1780.0,166.0,10.72289156626506,228.0,122.0,1.8688524590163935,516.0,151.0,3.4172185430463577
